-7.459999999999992326e+01,0.000000000000000000e+00
-7.439999999999992042e+01,0.000000000000000000e+00
-7.419999999999991758e+01,0.000000000000000000e+00
-7.399999999999991473e+01,0.000000000000000000e+00
-7.379999999999991189e+01,0.000000000000000000e+00
-7.359999999999990905e+01,0.000000000000000000e+00
-7.339999999999990621e+01,0.000000000000000000e+00
-7.319999999999990337e+01,0.000000000000000000e+00
-7.299999999999990052e+01,0.000000000000000000e+00
-7.279999999999989768e+01,0.000000000000000000e+00
-7.259999999999989484e+01,0.000000000000000000e+00
-7.239999999999989200e+01,0.000000000000000000e+00
-7.219999999999988916e+01,0.000000000000000000e+00
-7.199999999999988631e+01,0.000000000000000000e+00
-7.179999999999988347e+01,0.000000000000000000e+00
-7.159999999999988063e+01,0.000000000000000000e+00
-7.139999999999987779e+01,0.000000000000000000e+00
-7.119999999999987494e+01,0.000000000000000000e+00
-7.099999999999987210e+01,0.000000000000000000e+00
-7.079999999999986926e+01,0.000000000000000000e+00
-7.059999999999986642e+01,0.000000000000000000e+00
-7.039999999999986358e+01,0.000000000000000000e+00
-7.019999999999986073e+01,0.000000000000000000e+00
-6.999999999999985789e+01,0.000000000000000000e+00
-6.979999999999985505e+01,0.000000000000000000e+00
-6.959999999999985221e+01,0.000000000000000000e+00
-6.939999999999984936e+01,0.000000000000000000e+00
-6.919999999999984652e+01,0.000000000000000000e+00
-6.899999999999984368e+01,0.000000000000000000e+00
-6.879999999999984084e+01,0.000000000000000000e+00
-6.859999999999983800e+01,0.000000000000000000e+00
-6.839999999999983515e+01,0.000000000000000000e+00
-6.819999999999983231e+01,0.000000000000000000e+00
-6.799999999999982947e+01,0.000000000000000000e+00
-6.779999999999982663e+01,0.000000000000000000e+00
-6.759999999999982379e+01,0.000000000000000000e+00
-6.739999999999982094e+01,0.000000000000000000e+00
-6.719999999999981810e+01,0.000000000000000000e+00
-6.699999999999981526e+01,0.000000000000000000e+00
-6.679999999999981242e+01,0.000000000000000000e+00
-6.659999999999980957e+01,0.000000000000000000e+00
-6.639999999999980673e+01,0.000000000000000000e+00
-6.619999999999980389e+01,0.000000000000000000e+00
-6.599999999999980105e+01,0.000000000000000000e+00
-6.579999999999979821e+01,0.000000000000000000e+00
-6.559999999999979536e+01,0.000000000000000000e+00
-6.539999999999979252e+01,0.000000000000000000e+00
-6.519999999999978968e+01,0.000000000000000000e+00
-6.499999999999978684e+01,0.000000000000000000e+00
-6.479999999999978400e+01,0.000000000000000000e+00
-6.459999999999978115e+01,0.000000000000000000e+00
-6.439999999999977831e+01,0.000000000000000000e+00
-6.419999999999977547e+01,0.000000000000000000e+00
-6.399999999999977263e+01,0.000000000000000000e+00
-6.379999999999976978e+01,0.000000000000000000e+00
-6.359999999999976694e+01,0.000000000000000000e+00
-6.339999999999976410e+01,0.000000000000000000e+00
-6.319999999999976126e+01,0.000000000000000000e+00
-6.299999999999975842e+01,0.000000000000000000e+00
-6.279999999999975557e+01,0.000000000000000000e+00
-6.259999999999975273e+01,0.000000000000000000e+00
-6.239999999999974989e+01,0.000000000000000000e+00
-6.219999999999974705e+01,0.000000000000000000e+00
-6.199999999999974420e+01,0.000000000000000000e+00
-6.179999999999974136e+01,0.000000000000000000e+00
-6.159999999999973852e+01,0.000000000000000000e+00
-6.139999999999973568e+01,0.000000000000000000e+00
-6.119999999999973284e+01,0.000000000000000000e+00
-6.099999999999972999e+01,0.000000000000000000e+00
-6.079999999999972715e+01,0.000000000000000000e+00
-6.059999999999972431e+01,0.000000000000000000e+00
-6.039999999999972147e+01,0.000000000000000000e+00
-6.019999999999971863e+01,0.000000000000000000e+00
-5.999999999999971578e+01,0.000000000000000000e+00
-5.979999999999971294e+01,0.000000000000000000e+00
-5.959999999999971010e+01,0.000000000000000000e+00
-5.939999999999970726e+01,0.000000000000000000e+00
-5.919999999999970441e+01,0.000000000000000000e+00
-5.899999999999970157e+01,0.000000000000000000e+00
-5.879999999999969873e+01,0.000000000000000000e+00
-5.859999999999969589e+01,0.000000000000000000e+00
-5.839999999999969305e+01,0.000000000000000000e+00
-5.819999999999969020e+01,0.000000000000000000e+00
-5.799999999999968736e+01,0.000000000000000000e+00
-5.779999999999968452e+01,0.000000000000000000e+00
-5.759999999999968168e+01,0.000000000000000000e+00
-5.739999999999967883e+01,0.000000000000000000e+00
-5.719999999999967599e+01,0.000000000000000000e+00
-5.699999999999967315e+01,0.000000000000000000e+00
-5.679999999999967031e+01,0.000000000000000000e+00
-5.659999999999966747e+01,0.000000000000000000e+00
-5.639999999999966462e+01,0.000000000000000000e+00
-5.619999999999966178e+01,0.000000000000000000e+00
-5.599999999999965894e+01,0.000000000000000000e+00
-5.579999999999965610e+01,0.000000000000000000e+00
-5.559999999999965326e+01,0.000000000000000000e+00
-5.539999999999965041e+01,0.000000000000000000e+00
-5.519999999999964757e+01,0.000000000000000000e+00
-5.499999999999964473e+01,0.000000000000000000e+00
-5.479999999999964189e+01,0.000000000000000000e+00
-5.459999999999963904e+01,0.000000000000000000e+00
-5.439999999999963620e+01,0.000000000000000000e+00
-5.419999999999963336e+01,0.000000000000000000e+00
-5.399999999999963052e+01,0.000000000000000000e+00
-5.379999999999962768e+01,0.000000000000000000e+00
-5.359999999999962483e+01,0.000000000000000000e+00
-5.339999999999962199e+01,0.000000000000000000e+00
-5.319999999999961915e+01,0.000000000000000000e+00
-5.299999999999961631e+01,0.000000000000000000e+00
-5.279999999999961346e+01,0.000000000000000000e+00
-5.259999999999961062e+01,0.000000000000000000e+00
-5.239999999999960778e+01,0.000000000000000000e+00
-5.219999999999960494e+01,0.000000000000000000e+00
-5.199999999999960210e+01,0.000000000000000000e+00
-5.179999999999959925e+01,0.000000000000000000e+00
-5.159999999999959641e+01,0.000000000000000000e+00
-5.139999999999959357e+01,0.000000000000000000e+00
-5.119999999999959073e+01,0.000000000000000000e+00
-5.099999999999958789e+01,0.000000000000000000e+00
-5.079999999999958504e+01,0.000000000000000000e+00
-5.059999999999958220e+01,0.000000000000000000e+00
-5.039999999999957936e+01,0.000000000000000000e+00
-5.019999999999957652e+01,0.000000000000000000e+00
-4.999999999999957367e+01,0.000000000000000000e+00
-4.979999999999957083e+01,0.000000000000000000e+00
-4.959999999999956799e+01,0.000000000000000000e+00
-4.939999999999956515e+01,0.000000000000000000e+00
-4.919999999999956231e+01,0.000000000000000000e+00
-4.899999999999955946e+01,0.000000000000000000e+00
-4.879999999999955662e+01,0.000000000000000000e+00
-4.859999999999955378e+01,0.000000000000000000e+00
-4.839999999999955094e+01,0.000000000000000000e+00
-4.819999999999954809e+01,0.000000000000000000e+00
-4.799999999999954525e+01,0.000000000000000000e+00
-4.779999999999954241e+01,0.000000000000000000e+00
-4.759999999999953957e+01,0.000000000000000000e+00
-4.739999999999953673e+01,0.000000000000000000e+00
-4.719999999999953388e+01,0.000000000000000000e+00
-4.699999999999953104e+01,0.000000000000000000e+00
-4.679999999999952820e+01,0.000000000000000000e+00
-4.659999999999952536e+01,0.000000000000000000e+00
-4.639999999999952252e+01,0.000000000000000000e+00
-4.619999999999951967e+01,0.000000000000000000e+00
